"att1";"date";"quarter";"department";"day";"team";"targeted_productivity";"smv";"wip";"over_time";"hsu";"incentive";"idle_time";"idle_men";"no_of_style_change";"no_of_workers";"work_cond_f1";"work_cond_f2";"work_cond_f3";"work_cond_f4";"work_cond_f5";"actual_productivity"
754;3/8/15 12:00 AM;"Quarter2";"finishing";"Sunday";10;0.7;2.9;1186.417033773862;960.0;2.3;0.0;0.0;0.0;0.0;8.0;0.056555047423081595;57.94205202530718;917.3691334936473;57.99860707273026;917.4256885410704;0.441041667
755;2/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";10;0.8;22.52;1108.0;6720.0;7.74;113.0;0.0;0.0;0.0;56.0;0.20184391485284103;45.88504310005706;878.3715218680215;46.086887014909905;878.5733657828744;0.999995238
756;3/10/15 12:00 AM;"Quarter2";"sweing";"Tuesday";5;0.65;26.82;1001.0;7080.0;6.2;26.0;0.0;0.0;1.0;59.0;0.46897169417768536;59.83300459126937;962.5293453850365;60.301976285447054;962.9983170792142;0.6500440679999999
757;1/21/15 12:00 AM;"Quarter3";"sweing";"Wednesday";14;0.65;22.94;1595.0;10260.0;0.0;34.0;0.0;0.0;0.0;57.0;0.9008132407017492;37.970576009086145;877.7662029871301;38.871389249787896;878.6670162278318;0.17500744275
758;3/9/15 12:00 AM;"Quarter2";"finishing";"Monday";14;0.75;3.94;1186.417033773862;0.0;4.31;960.0;0.0;0.0;0.0;8.0;0.3218223621708529;51.75109284440143;878.7671568296934;52.07291520657228;879.0889791918643;0.19864166675
759;2/1/15 12:00 AM;"Quarter1";"finishing ";"Sunday";8;0.65;4.15;1186.417033773862;960.0;8.8;0.0;0.0;0.0;0.0;8.0;0.8002135423253005;40.152344643262424;920.8671097465453;40.952558185587726;921.6673232888706;1.0115625
760;1/24/15 12:00 AM;"Quarter4";"sweing";"Saturday";12;0.75;15.26;1316.0;6120.0;7.66;40.0;0.0;0.0;0.0;34.0;0.246654828464143;48.66636120895041;890.3871770940692;48.91301603741456;890.6338319225333;0.750079323
761;1/13/15 12:00 AM;"Quarter2";"finishing ";"Tuesday";8;0.8;2.9;1186.417033773862;1440.0;4.32;0.0;0.0;0.0;0.0;8.0;0.11319741630693836;42.176578131206384;869.4548287028236;42.28977554751332;869.5680261191305;0.681060606
762;1/28/15 12:00 AM;"Quarter4";"sweing";"Wednesday";14;0.75;22.94;1868.0;6960.0;3.29;81.0;0.0;0.0;0.0;58.0;0.8586804911804465;39.83410652092128;902.1433629878353;40.692787012101725;903.0020434790157;0.21259051725000003
763;2/19/15 12:00 AM;"Quarter3";"sweing";"Thursday";9;0.7;18.79;1603.0;6120.0;4.74;30.0;0.0;0.0;1.0;51.0;0.4745131766735067;69.2117149016726;839.2286443096407;69.6862280783461;839.7031574863142;0.638614379
764;1/13/15 12:00 AM;"Quarter2";"finishing ";"Tuesday";2;0.8;3.94;1186.417033773862;1440.0;3.24;0.0;0.0;0.0;0.0;8.0;0.6825805666648234;52.509058623998925;947.7965815401286;53.19163919066375;948.4791621067934;0.805909091
765;2/19/15 12:00 AM;"Quarter3";"finishing";"Thursday";6;0.8;2.9;1186.417033773862;4320.0;6.1;0.0;0.0;0.0;0.0;18.0;0.28158010543224476;23.981922361614593;860.3561157858176;24.263502467046838;860.6376958912498;0.785864198
766;1/5/15 12:00 AM;"Quarter1";"sweing";"Monday";7;0.8;25.9;1255.0;6780.0;7.0;50.0;0.0;0.0;0.0;56.5;0.5212514089243961;43.54880640529134;911.8786458507058;44.07005781421574;912.3998972596302;0.8006843659999999
767;1/14/15 12:00 AM;"Quarter2";"sweing";"Wednesday";6;0.8;11.61;972.0;5670.0;4.04;38.0;0.0;0.0;0.0;31.5;0.8491902919106394;65.03176653555823;904.2244849505646;65.88095682746888;905.0736752424752;0.8002467529999999
768;2/9/15 12:00 AM;"Quarter2";"sweing";"Monday";6;0.75;18.79;708.0;4080.0;0.52;0.0;0.0;0.0;0.0;34.0;0.7219319784195167;54.68217959848029;930.5599435745593;55.40411157689981;931.2818755529788;0.612517157
769;1/4/15 12:00 AM;"Quarter1";"finishing ";"Sunday";14;0.8;3.94;1186.417033773862;960.0;4.45;0.0;0.0;0.0;0.0;8.0;0.789974821839656;75.37487929403783;913.1543785076323;76.16485411587747;913.9443533294719;0.22880729175
770;3/8/15 12:00 AM;"Quarter2";"sweing";"Sunday";4;0.75;26.82;1082.0;6840.0;6.27;65.0;0.0;0.0;0.0;57.0;0.5513977477644039;40.39868966867394;829.2651434802435;40.95008741643834;829.816541228008;0.850084211
771;1/4/15 12:00 AM;"Quarter1";"sweing";"Sunday";11;0.75;19.31;513.0;6480.0;1.8;45.0;0.0;0.0;0.0;54.0;0.7085791897069079;49.106207460359784;860.7031105832107;49.814786650066694;861.4116897729176;0.7503484570000001
772;3/4/15 12:00 AM;"Quarter1";"finishing";"Wednesday";14;0.5;3.9;1186.417033773862;960.0;10.16;0.0;0.0;0.0;0.0;8.0;0.49095553214387677;52.47143613723252;927.7052713243409;52.9623916693764;928.1962268564847;0.135078125
773;2/2/15 12:00 AM;"Quarter1";"sweing";"Monday";6;0.7;18.79;2984.0;3960.0;3.23;30.0;0.0;0.0;0.0;33.0;0.2986500573956117;60.401923337302655;933.770120363175;60.70057339469827;934.0687704205707;0.700354545
774;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";1;0.8;22.52;1397.0;0.0;3.39;138.0;0.0;0.0;0.0;57.0;0.9084444805751853;46.953424241381775;935.1379828254445;47.86186872195696;936.0464273060197;1.100483918
775;3/3/15 12:00 AM;"Quarter1";"finishing";"Tuesday";8;0.75;4.6;1186.417033773862;3360.0;5.89;0.0;0.0;0.0;0.0;8.0;0.00559354303810522;28.40312981935535;844.6816063682215;28.408723362393456;844.6871999112597;0.702777778
776;1/29/15 12:00 AM;"Quarter5";"finishing ";"Thursday";8;0.65;4.15;1186.417033773862;960.0;4.96;0.0;0.0;0.0;0.0;8.0;0.6745345764578273;55.699587239399314;853.4493525645212;56.374121815857144;854.123887140979;0.877552083
777;1/11/15 12:00 AM;"Quarter2";"finishing ";"Sunday";14;0.8;3.94;1186.417033773862;1440.0;4.13;0.0;0.0;0.0;0.0;8.0;0.607753856640981;60.584174906890105;936.5121909287907;61.19192876353109;937.1199447854317;0.2182670455
778;1/4/15 12:00 AM;"Quarter1";"finishing ";"Sunday";10;0.7;3.94;1186.417033773862;4320.0;5.11;0.0;0.0;0.0;0.0;18.0;0.8605013111818682;57.258252798537505;914.8103169276802;58.118754109719376;915.6708182388621;0.759228395
779;1/11/15 12:00 AM;"Quarter2";"sweing";"Sunday";6;0.8;11.41;887.0;5490.0;2.67;50.0;0.0;0.0;0.0;30.5;0.5239408750847329;35.96320349421995;827.89183971638;36.48714436930468;828.4157805914647;0.8003437659999999
780;1/14/15 12:00 AM;"Quarter2";"finishing ";"Wednesday";3;0.8;4.15;1186.417033773862;1440.0;9.34;0.0;0.0;0.0;0.0;7.0;0.8060529560263099;46.63969856531931;910.480270358564;47.44575152134561;911.2863233145903;0.8208333329999999
781;1/12/15 12:00 AM;"Quarter2";"finishing ";"Monday";11;0.8;4.15;1186.417033773862;1440.0;5.16;0.0;0.0;0.0;0.0;8.0;0.6378136227099981;24.20126003265037;791.8366873375131;24.83907365536037;792.4745009602232;0.640577652
782;1/5/15 12:00 AM;"Quarter1";"sweing";"Monday";13;0.8;11.61;1037.0;7200.0;5.6;50.0;0.0;0.0;0.0;32.0;0.15136990663586125;62.70940618799077;837.8765302315119;62.86077609462664;838.0279001381477;0.999999
783;2/5/15 12:00 AM;"Quarter1";"finishing";"Thursday";7;0.7;3.94;1186.417033773862;1200.0;5.88;0.0;0.0;0.0;0.0;10.0;0.27463096939032894;45.251144200720965;838.249165333802;45.525775170111295;838.5237963031923;0.8471
784;1/10/15 12:00 AM;"Quarter2";"sweing";"Saturday";4;0.8;28.08;660.0;10440.0;2.97;63.0;0.0;0.0;0.0;58.0;0.9781881085028724;59.89545013912728;906.9792233645942;60.87363824763015;907.9574114730971;0.8010282129999999
785;2/18/15 12:00 AM;"Quarter3";"sweing";"Wednesday";9;0.7;18.79;1587.0;4560.0;2.42;30.0;0.0;0.0;1.0;51.0;0.16780671881407339;46.05407541348535;839.50925690185;46.22188213229942;839.6770636206641;0.70009573
786;3/7/15 12:00 AM;"Quarter1";"finishing";"Saturday";1;0.7;3.94;1186.417033773862;960.0;1.17;0.0;0.0;0.0;0.0;8.0;0.0635215223175507;25.1446071574225;901.3086659672449;25.20812867974005;901.3721874895624;0.664875
787;1/22/15 12:00 AM;"Quarter4";"sweing";"Thursday";1;0.7;22.94;1384.0;12180.0;9.24;63.0;0.0;0.0;0.0;57.0;0.9990141013799104;55.13595416151473;907.0533285105369;56.134968262894645;908.0523426119167;0.750162367
788;1/10/15 12:00 AM;"Quarter2";"sweing";"Saturday";1;0.8;26.16;1335.0;10620.0;5.56;63.0;0.0;0.0;0.0;59.0;0.6078736343470096;51.407769803885394;828.8321953406572;52.0156434382324;829.4400689750042;0.8001171029999999
789;1/21/15 12:00 AM;"Quarter3";"sweing";"Wednesday";3;0.7;22.52;1139.0;10260.0;3.49;63.0;0.0;0.0;0.0;57.0;0.036802498397297434;52.762406821424904;843.129581875022;52.799209319822204;843.1663843734193;0.750068049
790;3/7/15 12:00 AM;"Quarter1";"sweing";"Saturday";3;0.8;29.4;983.0;6840.0;6.25;63.0;0.0;0.0;1.0;57.0;0.7994878272996565;59.83924505228208;846.7064318449636;60.63873287958174;847.5059196722633;0.800578947
791;1/27/15 12:00 AM;"Quarter4";"sweing";"Tuesday";6;0.8;30.4;338.0;3840.0;2.07;34.0;0.0;0.0;0.0;32.0;0.8026150946506322;64.26035183315942;998.2788318071291;65.06296692781005;999.0814469017797;0.622828125
792;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";12;0.8;15.26;894.0;4080.0;3.42;50.0;0.0;0.0;0.0;34.0;0.761574500463001;72.38474276016288;904.3224172289671;73.14631726062588;905.0839917294301;0.8004019609999999
793;2/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";3;0.8;22.52;968.0;6840.0;4.62;113.0;0.0;0.0;0.0;57.0;0.3508969892462681;62.022673630590035;841.0056040977641;62.3735706198363;841.3565010870104;1.000230409
794;1/21/15 12:00 AM;"Quarter3";"sweing";"Wednesday";2;0.7;22.94;1422.0;10500.0;3.67;60.0;0.0;0.0;0.0;57.0;0.414210337789385;48.40908648729668;807.2475295143558;48.82329682508607;807.6617398521453;0.800415742
795;2/11/15 12:00 AM;"Quarter2";"finishing";"Wednesday";1;0.8;3.94;1186.417033773862;1440.0;5.48;0.0;0.0;0.0;0.0;12.0;0.41680905557514825;69.36427588652771;864.5678337956463;69.78108494210285;864.9846428512215;0.618361111
796;1/24/15 12:00 AM;"Quarter4";"sweing";"Saturday";4;0.75;22.52;727.0;10260.0;4.92;94.0;0.0;0.0;0.0;57.0;0.7535645054169843;21.61167384785021;835.5805266112436;22.365238353267195;836.3340911166606;0.9003211059999999
797;2/8/15 12:00 AM;"Quarter2";"finishing";"Sunday";6;0.75;2.9;1186.417033773862;960.0;3.35;0.0;0.0;0.0;0.0;8.0;0.12222997012750159;51.41220355443665;885.7048777849969;51.53443352456415;885.8271077551244;0.610208333
798;1/20/15 12:00 AM;"Quarter3";"sweing";"Tuesday";5;0.7;20.4;1352.0;10260.0;9.18;50.0;0.0;0.0;0.0;57.0;0.10776035395330363;61.38992409289536;828.6011414276162;61.497684446848666;828.7089017815695;0.7000637959999999
799;1/12/15 12:00 AM;"Quarter2";"finishing ";"Monday";3;0.8;4.15;1186.417033773862;1800.0;6.54;0.0;0.0;0.0;0.0;10.0;0.9285284012614592;43.134138271140856;876.4474276938206;44.062666672402315;877.3759560950821;0.905454545
800;2/18/15 12:00 AM;"Quarter3";"sweing";"Wednesday";4;0.8;30.1;864.0;480.0;2.85;50.0;0.0;0.0;1.0;58.0;0.1237512889881045;46.91247509074159;878.9206956066009;47.03622637972969;879.0444468955891;0.800980392
801;1/3/15 12:00 AM;"Quarter1";"sweing";"Saturday";10;0.75;19.31;610.0;6480.0;4.86;56.0;0.0;0.0;0.0;54.0;0.24710062070727967;64.0732456927679;910.5649315038893;64.32034631347518;910.8120321245966;0.787299691
802;1/22/15 12:00 AM;"Quarter4";"finishing ";"Thursday";10;0.75;3.94;1186.417033773862;8400.0;5.72;0.0;0.0;0.0;0.0;14.0;0.2283114356805116;19.082243507204076;877.6065717837428;19.310554942884586;877.8348832194233;0.9407010579999999
803;1/3/15 12:00 AM;"Quarter1";"sweing";"Saturday";14;0.8;28.08;772.0;6300.0;2.38;50.0;0.0;0.0;0.0;56.5;0.6809890884515064;47.57493525909692;919.9798715489878;48.25592434754842;920.6608606374393;0.2001813285
804;1/6/15 12:00 AM;"Quarter1";"sweing";"Tuesday";4;0.8;28.08;925.0;10350.0;7.59;50.0;0.0;0.0;0.0;57.5;0.046406563092913355;62.47886731148856;858.5380923963752;62.52527387458147;858.5844989594681;0.800594466
805;1/11/15 12:00 AM;"Quarter2";"sweing";"Sunday";13;0.8;11.61;896.0;5670.0;1.14;50.0;0.0;0.0;0.0;31.5;0.7449876710743651;58.744315084013074;880.99676154566;59.48930275508744;881.7417492167343;0.999999
806;2/12/15 12:00 AM;"Quarter2";"finishing";"Thursday";14;0.8;3.94;1186.417033773862;1440.0;0.0;0.0;0.0;0.0;0.0;12.0;0.9394447718973469;48.550999609696824;894.5598401600847;49.49044438159417;895.4992849319821;0.16621875
807;3/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";4;0.7;26.66;950.0;6960.0;3.35;50.0;0.0;0.0;0.0;58.0;0.10357381505640484;73.57949928669223;877.2371408614375;73.68307310174863;877.3407146764939;0.750770115
808;1/21/15 12:00 AM;"Quarter3";"finishing ";"Wednesday";5;0.7;4.15;1186.417033773862;2400.0;5.79;0.0;0.0;0.0;0.0;8.0;0.2683643747466804;68.2486015964902;886.0942120410697;68.51696597123689;886.3625764158163;0.758173077
809;1/28/15 12:00 AM;"Quarter4";"finishing ";"Wednesday";11;0.5;2.9;1186.417033773862;960.0;6.39;0.0;0.0;0.0;0.0;8.0;0.7078596503634865;45.74513471907107;850.0611211231726;46.452994369434556;850.7689807735361;0.259375
810;2/25/15 12:00 AM;"Quarter4";"sweing";"Wednesday";1;0.65;22.53;762.0;5040.0;0.45;0.0;0.0;0.0;1.0;42.0;0.7707290958167022;47.267760379913064;914.9903463329953;48.03848947572977;915.761075428812;0.581130952
811;3/3/15 12:00 AM;"Quarter1";"finishing";"Tuesday";3;0.8;4.6;1186.417033773862;6300.0;7.67;0.0;0.0;0.0;0.0;15.0;0.8245713729432894;43.65781952219273;922.1859770199013;44.48239089513602;923.0105483928446;0.902962963
812;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";7;0.65;30.1;909.0;7080.0;5.24;0.0;0.0;0.0;1.0;59.0;0.969409441927985;53.64388738393897;874.0712981039418;54.613296825866954;875.0407075458697;0.5356779660000001
813;3/9/15 12:00 AM;"Quarter2";"sweing";"Monday";2;0.7;16.1;817.0;5520.0;6.88;30.0;0.0;0.0;1.0;45.0;0.22378494594839982;58.240803758125054;855.7654676879695;58.464588704073456;855.9892526339179;0.700516224
814;1/26/15 12:00 AM;"Quarter4";"sweing";"Monday";8;0.6;15.09;1519.0;360.0;6.96;23.0;0.0;0.0;0.0;52.0;0.9779902251288622;44.829270268119;880.4826277670172;45.80726049324786;881.4606179921461;0.600143365
815;2/14/15 12:00 AM;"Quarter2";"finishing";"Saturday";12;0.8;4.08;1186.417033773862;1080.0;5.13;0.0;0.0;0.0;0.0;9.0;0.5652202334711077;56.39155164259864;938.261047971898;56.95677187606975;938.8262682053692;0.8008888890000001
816;2/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";7;0.7;24.26;1400.0;6720.0;3.64;0.0;0.0;0.0;0.0;56.0;0.1762559742569232;70.74229403657671;891.6459585283707;70.91855001083363;891.8222145026276;0.411553571
817;3/8/15 12:00 AM;"Quarter2";"sweing";"Sunday";8;0.6;30.48;869.0;6720.0;2.08;0.0;0.0;0.0;1.0;56.0;0.5266229879561206;51.0849527053529;846.0791266723272;51.61157569330902;846.6057496602833;0.600528571
818;3/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";7;0.8;30.1;934.0;6960.0;4.75;0.0;3.5;15.0;0.0;58.0;0.4962067796825378;57.66979695398767;884.2432292074903;58.16600373367021;884.7394359871729;0.579511494
819;3/2/15 12:00 AM;"Quarter1";"finishing";"Monday";14;0.65;3.94;1186.417033773862;3360.0;5.49;0.0;0.0;0.0;0.0;8.0;0.4009205825499462;64.61837691247679;912.0677568929834;65.01929749502673;912.4686774755334;0.134479861
820;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";8;0.65;30.1;1193.0;7080.0;6.68;0.0;0.0;0.0;1.0;59.0;0.07393092863449213;47.78958476271041;863.1077046899086;47.8635156913449;863.181635618543;0.463403955
821;2/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";6;0.7;18.79;941.0;3360.0;4.61;30.0;0.0;0.0;0.0;33.0;0.3347930050578568;16.638345179673713;850.4596872630918;16.97313818473157;850.7944802681496;0.700710417
822;1/31/15 12:00 AM;"Quarter5";"sweing";"Saturday";3;0.8;22.52;1136.0;6960.0;3.28;113.0;0.0;0.0;0.0;58.0;0.3658848554933256;36.59558944368368;925.3697894958922;36.961474299177006;925.7356743513855;1.000457471
823;2/2/15 12:00 AM;"Quarter1";"sweing";"Monday";4;0.8;22.52;23122.0;5940.0;3.01;50.0;0.0;0.0;0.0;56.5;0.8570933601041515;41.709627250011614;854.7413328077761;42.566720610115766;855.5984261678802;0.800393224
824;1/22/15 12:00 AM;"Quarter4";"sweing";"Thursday";12;0.6;15.26;1492.0;6960.0;5.94;23.0;0.0;0.0;0.0;34.0;0.2544720966845786;62.88690680984182;877.3108569887096;63.1413789065264;877.5653290853942;0.600436426
825;2/17/15 12:00 AM;"Quarter3";"finishing";"Tuesday";2;0.8;5.13;1186.417033773862;1800.0;2.24;0.0;0.0;0.0;0.0;15.0;0.567163431482023;52.61243653460894;896.3976835172964;53.17959996609096;896.9648469487785;0.5814
826;1/8/15 12:00 AM;"Quarter2";"sweing";"Thursday";10;0.75;28.08;1066.0;10530.0;5.12;69.0;0.0;0.0;0.0;58.5;0.14359980954916762;51.06417252719507;874.6863404692191;51.207772336744235;874.8299402787683;0.8
827;1/7/15 12:00 AM;"Quarter1";"finishing ";"Wednesday";7;0.8;2.9;1186.417033773862;1440.0;1.97;0.0;0.0;0.0;0.0;8.0;0.0747421103797391;37.71019066652329;857.4660101386489;37.78493277690303;857.5407522490286;0.804640152
828;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";2;0.8;22.52;1327.0;0.0;4.71;113.0;0.0;0.0;0.0;57.5;0.22809836631811897;23.283638307059295;847.452663908346;23.511736673377413;847.6807622746642;1.000344928
829;2/10/15 12:00 AM;"Quarter2";"sweing";"Tuesday";3;0.8;22.52;813.0;0.0;2.26;88.0;0.0;0.0;0.0;57.0;0.18806268248800206;38.7953170886628;828.488283618025;38.9833797711508;828.6763463005129;0.90047076
830;1/18/15 12:00 AM;"Quarter3";"sweing";"Sunday";10;0.7;22.52;1002.0;10080.0;4.49;40.0;0.0;0.0;0.0;56.0;0.3325317867883042;37.60853033665549;858.2001076487428;37.94106212344379;858.5326394355311;0.7000941559999999
831;3/4/15 12:00 AM;"Quarter1";"finishing";"Wednesday";4;0.7;3.94;1186.417033773862;960.0;9.74;0.0;0.0;0.0;0.0;8.0;0.9757249359718915;37.41239391837556;815.8885649855187;38.38811885434745;816.8642899214906;0.806058333
832;3/5/15 12:00 AM;"Quarter1";"sweing";"Thursday";5;0.7;27.48;230.0;6960.0;3.01;40.0;0.0;0.0;0.0;58.0;0.5017196423020311;60.18759558146862;857.5296301971321;60.68931522377065;858.0313498394341;0.7004241379999999
833;2/14/15 12:00 AM;"Quarter2";"sweing";"Saturday";1;0.8;22.52;1416.0;6840.0;6.25;113.0;0.0;0.0;0.0;57.0;0.901492364889562;36.85153987034945;878.674628852736;37.75303223523901;879.5761212176255;1.000230409
834;2/11/15 12:00 AM;"Quarter2";"finishing";"Wednesday";14;0.8;3.94;1186.417033773862;1440.0;5.48;0.0;0.0;0.0;0.0;12.0;0.41680905557514825;69.36427588652771;864.5678337956463;69.78108494210285;864.9846428512215;0.15459027775
835;1/22/15 12:00 AM;"Quarter4";"sweing";"Thursday";5;0.7;20.4;1480.0;10440.0;4.05;40.0;0.0;0.0;0.0;58.0;0.14120865198444588;63.581676266271714;788.3763308353061;63.72288491825616;788.5175394872906;0.7002507840000001
836;1/27/15 12:00 AM;"Quarter4";"finishing ";"Tuesday";14;0.75;3.94;1186.417033773862;1200.0;5.37;0.0;0.0;0.0;0.0;10.0;0.147319177680171;56.71093485052797;870.6090939442796;56.858254028208144;870.7564131219598;0.1945375
837;2/24/15 12:00 AM;"Quarter4";"sweing";"Tuesday";9;0.7;18.79;1068.0;3000.0;3.65;30.0;0.0;0.0;1.0;52.0;0.8849038652023006;42.15959617233726;883.4046419952105;43.044500037539564;884.2895458604128;0.700256795
838;2/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";6;0.8;18.79;656.0;3480.0;3.04;38.0;0.0;0.0;0.0;34.0;0.521404534363802;19.703288839095006;856.151605007559;20.22469337345881;856.6730095419229;0.800947475
839;2/16/15 12:00 AM;"Quarter3";"finishing";"Monday";7;0.7;4.15;1186.417033773862;1800.0;7.17;0.0;0.0;0.0;0.0;15.0;0.288775503198891;45.42212984614771;907.6581073001246;45.7109053493466;907.9468828033234;0.258
840;3/2/15 12:00 AM;"Quarter1";"sweing";"Monday";1;0.65;26.66;1527.0;6840.0;9.67;65.0;0.0;0.0;0.0;57.0;0.3277012211388042;55.89355501702857;860.3458141836735;56.22125623816737;860.6735154048123;0.800579532
841;1/10/15 12:00 AM;"Quarter2";"sweing";"Saturday";13;0.8;11.61;893.0;4710.0;7.38;50.0;0.0;0.0;0.0;31.5;0.04034486230618883;59.29427508983834;824.455004914828;59.33461995214453;824.4953497771342;0.999999
842;2/8/15 12:00 AM;"Quarter2";"sweing";"Sunday";3;0.8;22.52;1283.0;6720.0;4.01;88.0;0.0;0.0;0.0;56.0;0.3434161086254355;46.924367212434156;805.2911234557001;47.26778332105959;805.6345395643256;0.900129762
843;1/22/15 12:00 AM;"Quarter4";"finishing ";"Thursday";4;0.75;4.3;1186.417033773862;9000.0;3.41;0.0;0.0;0.0;0.0;15.0;0.21831001368439573;22.355177914029802;838.9408510205934;22.573487927714197;839.1591610342778;0.670216049
844;2/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";5;0.65;30.1;326.0;5820.0;3.94;0.0;90.0;10.0;0.0;58.5;0.13685340856116446;30.59330638689626;851.3273953215943;30.730159795457425;851.4642487301554;0.6508348079999999
845;1/12/15 12:00 AM;"Quarter2";"finishing ";"Monday";6;0.8;2.9;1186.417033773862;1440.0;4.87;0.0;0.0;0.0;0.0;8.0;0.4545105688098545;55.75429261754172;855.3816876551534;56.208803186351574;855.8361982239633;0.8174242420000001
846;1/1/15 12:00 AM;"Quarter1";"finishing ";"Thursday";1;0.75;3.94;1186.417033773862;960.0;3.19;0.0;0.0;0.0;0.0;8.0;0.17199570198342973;52.999654989750255;869.2043977909174;53.17165069173368;869.3763934929008;0.8865
847;2/25/15 12:00 AM;"Quarter4";"finishing";"Wednesday";10;0.7;2.9;1186.417033773862;1200.0;7.05;0.0;0.0;0.0;0.0;10.0;0.4160185980796911;47.02730196338838;892.5511010078872;47.44332056146807;892.9671196059669;0.845833333
848;3/9/15 12:00 AM;"Quarter2";"finishing";"Monday";5;0.6;3.94;1186.417033773862;0.0;5.9;2880.0;0.0;0.0;0.0;12.0;0.0639609488016748;43.12221007892812;882.2038768466017;43.18617102772979;882.2678377954034;0.8643425929999999
849;1/7/15 12:00 AM;"Quarter1";"sweing";"Wednesday";14;0.8;28.08;776.0;10350.0;6.19;63.0;0.0;0.0;0.0;57.5;0.8351388224071923;37.54904842277641;878.0895184681859;38.384187245183604;878.9246572905931;0.2001486165
850;1/20/15 12:00 AM;"Quarter3";"sweing";"Tuesday";11;0.7;14.89;1501.0;10260.0;4.73;50.0;0.0;0.0;0.0;57.0;0.18443754936948709;55.42922175251399;919.8876347038297;55.61365930188347;920.0720722531992;0.700170388
851;1/12/15 12:00 AM;"Quarter2";"sweing";"Monday";3;0.8;19.87;941.0;9900.0;8.56;0.0;0.0;0.0;0.0;55.0;0.3958293389608545;33.90065151562261;812.5392107957957;34.296480854583464;812.9350401347566;0.8002738290000001
852;1/12/15 12:00 AM;"Quarter2";"sweing";"Monday";14;0.8;26.16;1099.0;8220.0;8.74;75.0;0.0;0.0;0.0;59.0;0.4528743619886624;48.63451887853637;863.1712853302585;49.08739324052503;863.6241596922471;0.21263054175
853;1/7/15 12:00 AM;"Quarter1";"finishing ";"Wednesday";1;0.8;3.94;1186.417033773862;1440.0;5.97;0.0;0.0;0.0;0.0;8.0;0.451277600317157;40.32884530857782;856.5410480258548;40.780122908894974;856.992325626172;0.951420455
